GEOID,NAME,geometry,population_estimate,pov_level_estimate,med_inc_estimate,population_moe,pov_level_moe,med_inc_moe,census_tract,counts
36081157101,"Census Tract 1571.01, Queens County, New York","list(list(c(-73.726569, -73.724883, -73.726042, -73.726469, -73.724074, -73.718944, -73.718546, -73.717625, -73.717406, -73.716568, -73.715783, -73.71477, -73.71371, -73.712506, -73.712085, -73.711478, -73.71229, -73.72053, -73.722693, -73.723072, -73.722728, -73.722675, -73.722954, -73.724188, -73.72489, -73.726569, 40.740823, 40.741387, 40.743456, 40.744206, 40.745566, 40.746944, 40.746072, 40.744028, 40.743511, 40.74165, 40.739894, 40.7379, 40.736175, 40.73421, 40.733524, 40.732501, 40.732324, 
40.731448, 40.731681, 40.731493, 40.733154, 40.734247, 40.735941, 40.7387, 40.739566, 40.740823)))",8902,8889,102525,1421,1419,17225,36081157101,3
36047086200,"Census Tract 862, Kings County, New York","list(list(c(-73.930381, -73.928475, -73.927514, -73.926547, -73.926326, -73.92612, -73.92709, -73.929999, -73.930206, -73.930381, 40.651734, 40.652176, 40.652318, 40.652392, 40.65035, 40.64842, 40.648361, 40.648181, 40.650109, 40.651734)))",3008,3008,49861,523,523,10282,36047086200,2
36047006200,"Census Tract 62, Kings County, New York","list(list(c(-74.033389, -74.033108, -74.032555, -74.029871, -74.027153, -74.027734, -74.027991, -74.02835, -74.033742, -74.033389, 40.624968, 40.625647, 40.62701, 40.626374, 40.625727, 40.624301, 40.623683, 40.622799, 40.624099, 40.624968)))",2536,2520,68722,625,623,20608,36047006200,7
36047107001,"Census Tract 1070.01, Kings County, New York","list(list(c(-73.878117, -73.869156, -73.867181, -73.863815, -73.860676, -73.860483, -73.870893, -73.873384, -73.879733, -73.878117, 40.65626, 40.660119, 40.660452, 40.656029, 40.654868, 40.654659, 40.648807, 40.646821, 40.655563, 40.65626)))",2992,2990,53073,380,379,10565,36047107001,1
36061004200,"Census Tract 42, New York County, New York","list(list(c(-73.991285, -73.990757, -73.99039, -73.990212, -73.989868, -73.989903, -73.988779, -73.98718, -73.987683, -73.988153, -73.988613, -73.989482, -73.99079, -73.991285, 40.727762, 40.729741, 40.731289, 40.731996, 40.733528, 40.734435, 40.733966, 40.733292, 40.732604, 40.731965, 40.731323, 40.730133, 40.728352, 40.727762)))",5347,2517,128578,495,425,45026,36061004200,1
36081068700,"Census Tract 687, Queens County, New York","list(list(c(-73.874996, -73.871211, -73.869037, -73.868352, -73.868261, -73.866782, -73.866075, -73.864479, -73.865081, -73.865487, -73.865893, -73.8663, -73.868479, -73.869243, -73.869632, -73.870632, -73.871018, -73.871133, -73.871429, -73.875237, -73.874996, 40.730788, 40.732096, 40.732849, 40.732527, 40.732486, 40.731656, 40.731694, 40.731089, 40.730113, 40.729472, 40.72883, 40.728186, 40.72898, 40.727768, 40.72791, 40.727059, 40.727979, 40.728372, 40.729248, 40.730724, 40.730788)))",4354,4354,56855,669,669,17908,36081068700,4
36081002000,"Census Tract 20, Queens County, New York","list(list(c(-73.851048, -73.849562, -73.847051, -73.848844, -73.848985, -73.85007, -73.852165, -73.851048, 40.694067, 40.694422, 40.688586, 40.688079, 40.688038, 40.689841, 40.693661, 40.694067)))",1746,1746,84286,331,331,22967,36081002000,2
36005036902,"Census Tract 369.02, Bronx County, New York","list(list(c(-73.894809, -73.892907, -73.890554, -73.891502, -73.892169, -73.894101, -73.895367, -73.894809, 40.843761, 40.843416, 40.842678, 40.841699, 40.84105, 40.84219, 40.842895, 40.843761)))",2212,2212,15625,264,264,7186,36005036902,2
36047069000,"Census Tract 690, Kings County, New York","list(list(c(-73.923262, -73.921359, -73.92039, -73.917515, -73.91747, -73.917265, -73.921102, -73.920852, -73.922755, -73.923008, -73.923262, 40.6216, 40.621718, 40.621777, 40.621941, 40.621513, 40.619548, 40.619309, 40.616972, 40.616854, 40.619193, 40.6216)))",2007,2001,117292,496,496,12735,36047069000,1
36047007400,"Census Tract 74, Kings County, New York","list(list(c(-74.019011, -74.017926, -74.017877, -74.01607, -74.013814, -74.01498, -74.015562, -74.016167, -74.018422, -74.020212, -74.019011, 40.643165, 40.644233, 40.644201, 40.643109, 40.641745, 40.640626, 40.640067, 40.639483, 40.640846, 40.641981, 40.643165)))",5508,5464,65750,1002,994,22169,36047007400,6
36005033801,"Census Tract 338.01, Bronx County, New York","list(list(c(-73.867317, -73.867275, -73.867222, -73.866205, -73.864326, -73.864385, -73.864461, -73.86736, -73.867317, 40.866577, 40.86789, 40.869695, 40.869694, 40.869656, 40.867839, 40.865489, 40.865429, 40.866577)))",2256,2256,63978,487,487,5289,36005033801,3
36005039700,"Census Tract 397, Bronx County, New York","list(list(c(-73.891815, -73.890161, -73.888896, -73.888122, -73.886833, -73.885937, -73.88514, -73.884429, -73.883625, -73.883079, -73.882689, -73.883279, -73.883617, -73.883858, -73.883934, -73.880515, -73.880764, -73.88183, -73.883522, -73.884408, -73.885166, -73.886785, -73.890438, -73.890887, -73.891447, -73.891815, 40.861817, 40.863477, 40.864754, 40.864255, 40.86539, 40.865924, 40.866383, 40.866801, 40.867258, 40.866593, 40.866152, 40.865726, 40.865453, 40.865191, 40.86495, 40.860346, 40.856992, 
40.857455, 40.857999, 40.85812, 40.858378, 40.859197, 40.861119, 40.861345, 40.861634, 40.861817)))",3689,813,28125,351,102,14891,36005039700,4
36085008100,"Census Tract 81, Richmond County, New York","list(list(c(-74.100195, -74.099569, -74.1001347724892, -74.1000718531176, -74.0899307701634, -74.088933, -74.08652, -74.086524, -74.087091, -74.087953, -74.091146, -74.094094, -74.097673, -74.09788, -74.099961, -74.100195, 40.641813, 40.643155, 40.6460088352592, 40.6460207839841, 40.6479466298316, 40.646665, 40.643897, 40.642564, 40.640334, 40.640465, 40.639758, 40.639267, 40.638961, 40.640358, 40.640181, 40.641813)))",4622,4204,55694,652,679,28594,36085008100,2
36081046600,"Census Tract 466, Queens County, New York","list(list(c(-73.789405, -73.787448, -73.787288, -73.786621, -73.785019, -73.783141, -73.781527, -73.781234, -73.780589, -73.782366, -73.783561, -73.785353, -73.786575, -73.787847, -73.789012, -73.788597, -73.791402, -73.789405, 40.713418, 40.71368, 40.714655, 40.715325, 40.716159, 40.716434, 40.716191, 40.714541, 40.713428, 40.713003, 40.712711, 40.712284, 40.711972, 40.711811, 40.712073, 40.712344, 40.713021, 40.713418)))",4631,4631,63496,802,802,11041,36081046600,4
36047065600,"Census Tract 656, Kings County, New York","list(list(c(-73.937542, -73.936057, -73.935348, -73.933528, -73.93171, -73.93316, -73.934622, -73.936438, -73.938254, -73.937542, 40.614165, 40.615123, 40.615584, 40.613953, 40.612322, 40.611381, 40.610442, 40.612069, 40.613702, 40.614165)))",1900,1900,104653,293,293,15900,36047065600,1
36005021001,"Census Tract 210.01, Bronx County, New York","list(list(c(-73.86358, -73.861762, -73.856916, -73.855465, -73.853335, -73.853095, -73.853035, -73.854151, -73.855144, -73.856325, -73.857664, -73.857752, -73.858957, -73.859831, -73.86069, -73.86094, -73.862437, -73.862674, -73.86358, 40.841278, 40.841513, 40.842062, 40.842227, 40.84247, 40.841047, 40.840735, 40.840617, 40.840507, 40.840315, 40.839883, 40.839838, 40.839149, 40.838817, 40.83851, 40.838926, 40.840174, 40.840409, 40.841278)))",8111,8110,56258,953,953,9578,36005021001,3
36047060000,"Census Tract 600, Kings County, New York","list(list(c(-73.952276, -73.952454, -73.950539, -73.949345, -73.948313, -73.947381, -73.946459, -73.94457, -73.943609, -73.941754, -73.939796, -73.939369, -73.939139, -73.94106, -73.943866, -73.946692, -73.947636, -73.94987, -73.951238, -73.951889, -73.952783, -73.952276, 40.587272, 40.588173, 40.588383, 40.588514, 40.588628, 40.588731, 40.58883, 40.589041, 40.589147, 40.589349, 40.589565, 40.58731, 40.585983, 40.585661, 40.585298, 40.585073, 40.584999, 40.584856, 40.584925, 40.585936, 40.587072, 
40.587272)))",6344,6344,87365,925,925,33534,36047060000,3
36085024401,"Census Tract 244.01, Richmond County, New York","list(list(c(-74.2560183867896, -74.251849, -74.245248, -74.24499, -74.243538, -74.239701, -74.23736, -74.232822, -74.230093, -74.229482, -74.228233, -74.22691, -74.226634, -74.223215, -74.230056, -74.234896, -74.241639, -74.24345, -74.254588, -74.2554470379637, -74.2560183867896, 40.5076431106813, 40.507582, 40.509543, 40.509622, 40.510063, 40.511946, 40.513514, 40.516337, 40.518954, 40.519084, 40.519195, 40.519172, 40.517251, 40.508659, 40.50773, 40.506189, 40.504832, 40.504469, 40.502303, 40.5055100750647, 
40.5076431106813)))",5704,5704,118592,846,846,30291,36085024401,2
36081024300,"Census Tract 243, Queens County, New York","list(list(c(-73.909285, -73.906426, -73.905566, -73.904639, -73.903658, -73.902941, -73.902714, -73.90179, -73.900796, -73.899736, -73.899146, -73.898985, -73.897445, -73.896856, -73.895838, -73.895872, -73.89593, -73.895956, -73.896016, -73.896029, -73.897832, -73.899022, -73.90001, -73.90108, -73.901943, -73.90517, -73.906632, -73.910689, -73.909285, 40.736334, 40.736944, 40.737336, 40.737753, 40.738142, 40.738403, 40.73863, 40.738968, 40.739445, 40.740205, 40.740668, 40.740646, 40.74036, 40.740637, 
40.740453, 40.739066, 40.737639, 40.736925, 40.735239, 40.735018, 40.73516, 40.735149, 40.73485, 40.733908, 40.73434, 40.73586, 40.732796, 40.733471, 40.736334)))",5203,5171,56563,787,779,16075,36081024300,5
36081099200,"Census Tract 992, Queens County, New York","list(list(c(-73.77387, -73.770662, -73.771156, -73.770587, -73.768067, -73.767718, -73.767157, -73.766961, -73.765997, -73.766542, -73.764446, -73.763868, -73.763361, -73.761658, -73.761288, -73.763335, -73.762357, -73.762156, -73.762778, -73.764402, -73.763871, -73.7637578234581, -73.7675356211427, -73.7696436778067, -73.770231, -73.771094, -73.772713, -73.773675, -73.77387, 40.595772, 40.596002, 40.598298, 40.598151, 40.597911, 40.596261, 40.596712, 40.597966, 40.598721, 40.599434, 40.600435, 40.599727, 
40.599105, 40.599973, 40.599549, 40.597823, 40.597229, 40.596085, 40.594757, 40.594572, 40.591751, 40.5908362747347, 40.5908101401152, 40.5907955566823, 40.593975, 40.593536, 40.593321, 40.593893, 40.595772)))",4402,4293,31258,644,650,4008,36081099200,4
36047005302,"Census Tract 53.02, Kings County, New York","list(list(c(-74.019664338181, -74.017545, -74.014256, -74.011886, -74.011006, -74.009611, -74.007711, -74.006005, -74.002608, -74.002016, -74.001354, -74.001213, -73.999924, -73.998863, -73.998619, -73.999021, -73.999457, -74.000175, -74.001454, -74.009911, -74.0178, -74.0186609575167, -74.0190020943245, -74.019664338181, 40.6715475063385, 40.671038, 40.669743, 40.670438, 40.672228, 40.675121, 40.674625, 40.674146, 40.673182, 40.674482, 40.675791, 40.67587, 40.674004, 40.672167, 40.67183, 40.671429, 
40.67014, 40.668601, 40.667633, 40.664953, 40.662544, 40.6625189088442, 40.6655885184526, 40.6715475063385)))",91,91,119205,85,85,20613,36047005302,3
36081016800,"Census Tract 168, Queens County, New York","list(list(c(-73.820421, -73.817811, -73.816943, -73.816074, -73.815216, -73.814362, -73.813869, -73.817076, -73.818707, -73.819565, -73.820421, 40.682755, 40.683495, 40.681758, 40.680007, 40.678258, 40.67651, 40.675478, 40.675796, 40.679254, 40.681007, 40.682755)))",3598,3597,101146,664,664,15329,36081016800,1
36081018102,"Census Tract 181.02, Queens County, New York","list(list(c(-73.923316, -73.922989, -73.922653, -73.921724, -73.920798, -73.921132, -73.921451, -73.921512, -73.921883, -73.923739, -73.923316, 40.743856, 40.745438, 40.747107, 40.746999, 40.746891, 40.745224, 40.743634, 40.743325, 40.741478, 40.741692, 40.743856)))",3389,3389,83523,548,548,9181,36081018102,2
36005036400,"Census Tract 364, Bronx County, New York","list(list(c(-73.853637, -73.851201, -73.850689, -73.849884, -73.848166, -73.846923, -73.846022, -73.846891, -73.84609, -73.846408, -73.848597, -73.851662, -73.853637, 40.873301, 40.875154, 40.875487, 40.875875, 40.876452, 40.874154, 40.87249, 40.872218, 40.87039, 40.870555, 40.87167, 40.872685, 40.873301)))",2641,2641,55208,432,432,25800,36005036400,4
36081033000,"Census Tract 330, Queens County, New York","list(list(c(-73.773717, -73.771178, -73.770997, -73.76466, -73.764546, -73.763805, -73.763677, -73.761149, -73.760315, -73.758738, -73.758596, -73.758572, -73.756362, -73.756464, -73.756437, -73.757317, -73.757631, -73.761871, -73.766754, -73.771545, -73.774496, -73.773717, 40.672145, 40.672531, 40.67091, 40.671318, 40.671512, 40.67377, 40.674746, 40.674764, 40.67511, 40.672881, 40.672748, 40.672637, 40.672429, 40.671684, 40.669666, 40.66704, 40.666451, 40.666929, 40.667433, 40.667963, 40.671828, 
40.672145)))",7612,7606,89685,1000,1001,3788,36081033000,6
36081069000,"Census Tract 690, Queens County, New York","list(list(c(-73.760868, -73.759328, -73.759106, -73.755404, -73.752115, -73.7526, -73.751753, -73.748325, -73.747824, -73.748581, -73.753963, -73.759336, -73.759821, -73.760868, 40.66146, 40.66357, 40.663674, 40.662313, 40.661075, 40.660325, 40.660003, 40.658717, 40.658641, 40.657587, 40.658206, 40.659322, 40.659349, 40.66146)))",4213,4198,108897,778,775,17093,36081069000,1
36047070201,"Census Tract 702.01, Kings County, New York","list(list(c(-73.914056, -73.912863, -73.911727, -73.909888, -73.911682, -73.91026, -73.904927, -73.90319, -73.901698, -73.901445, -73.906573, -73.912994, -73.917254, -73.914056, 40.608984, 40.611638, 40.614016, 40.615242, 40.616851, 40.61778, 40.613237, 40.611489, 40.608223, 40.604354, 40.603649, 40.60286, 40.606731, 40.608984)))",5775,5775,113707,758,758,29146,36047070201,1
36081029700,"Census Tract 297, Queens County, New York","list(list(c(-73.90651, -73.905245, -73.904512, -73.903512, -73.901996, -73.901553, -73.898773, -73.898552, -73.899608, -73.899703, -73.89948, -73.898863, -73.898738, -73.902472, -73.903923, -73.904917, -73.905154, -73.905294, -73.905575, -73.904847, -73.904561, -73.906315, -73.907794, -73.90651, 40.762109, 40.763687, 40.764589, 40.76585, 40.762122, 40.759626, 40.759916, 40.759926, 40.758386, 40.757783, 40.756247, 40.754712, 40.754154, 40.753763, 40.753611, 40.753505, 40.754858, 40.755628, 40.757178, 
40.757255, 40.759485, 40.759844, 40.760518, 40.762109)))",1925,1912,76316,415,411,27698,36081029700,2
36005046208,"Census Tract 462.08, Bronx County, New York","list(list(c(-73.843241, -73.842015, -73.841277, -73.838743, -73.837537, -73.835742, -73.834, -73.834502, -73.834881, -73.834881, -73.834013, -73.83273, -73.83316, -73.835658, -73.837402, -73.837461, -73.839248, -73.838148, -73.839438, -73.842395, -73.843241, 40.879109, 40.879872, 40.880317, 40.881266, 40.87912, 40.879701, 40.878388, 40.877227, 40.875505, 40.874429, 40.871172, 40.868457, 40.86832, 40.867513, 40.871109, 40.873223, 40.876619, 40.876954, 40.877446, 40.878751, 40.879109)))",5879,5144,78339,1015,1007,12567,36005046208,4
36047036900,"Census Tract 369, Kings County, New York","list(list(c(-73.911664, -73.911512, -73.909275, -73.90886, -73.908517, -73.907018, -73.905493, -73.907833, -73.908088, -73.910926, -73.910799, -73.911082, -73.911225, -73.911374, -73.911518, -73.911664, 40.682446, 40.683505, 40.682235, 40.681994, 40.681804, 40.680948, 40.680037, 40.678116, 40.67619, 40.676345, 40.678278, 40.679515, 40.68024, 40.68098, 40.681712, 40.682446)))",5840,5815,36605,858,857,11540,36047036900,8
36047074200,"Census Tract 742, Kings County, New York","list(list(c(-73.947327, -73.946327, -73.945401, -73.944155, -73.943409, -73.943093, -73.942645, -73.944496, -73.945425, -73.946422, -73.946875, -73.947327, 40.629166, 40.629277, 40.629378, 40.629508, 40.62956, 40.62719, 40.6248, 40.624598, 40.624496, 40.624385, 40.626774, 40.629166)))",3144,3137,68931,564,564,12679,36047074200,4
36081063700,"Census Tract 637, Queens County, New York","list(list(c(-73.870165, -73.866618, -73.86501, -73.859632, -73.859759, -73.857298, -73.856677, -73.85594, -73.858215, -73.860156, -73.863254, -73.863794, -73.864269, -73.866131, -73.869015, -73.86911, -73.869891, -73.870165, 40.709208, 40.710402, 40.710777, 40.713598, 40.711845, 40.711465, 40.707692, 40.706395, 40.705602, 40.704746, 40.703392, 40.703334, 40.706686, 40.706656, 40.70677, 40.707089, 40.708509, 40.709208)))",3672,3672,91655,659,659,10836,36081063700,3
36085014604,"Census Tract 146.04, Richmond County, New York","list(list(c(-74.168052, -74.166828, -74.160313, -74.157672, -74.15583, -74.152072, -74.15122, -74.150637, -74.150503, -74.150106, -74.150839, -74.153371, -74.158866, -74.163445, -74.164231, -74.165401, -74.165743, -74.166233, -74.166973, -74.167572, -74.168052, 40.552718, 40.552798, 40.553717, 40.554058, 40.554272, 40.555217, 40.553312, 40.55195, 40.551635, 40.550818, 40.549963, 40.549241, 40.546256, 40.543769, 40.543301, 40.544433, 40.545398, 40.547343, 40.54797, 40.550575, 40.552718)))",7392,7392,125750,1304,1304,25412,36085014604,6
36085002002,"Census Tract 20.02, Richmond County, New York","list(list(c(-74.077867, -74.07659, -74.073085, -74.063769, -74.060935, -74.063759, -74.065184, -74.07044, -74.071999, -74.072191, -74.072761, -74.076448, -74.077772, -74.077902, -74.077867, 40.606066, 40.606005, 40.605374, 40.602127, 40.599861, 40.598935, 40.598467, 40.596735, 40.59806, 40.598935, 40.59923, 40.601005, 40.604223, 40.605593, 40.606066)))",3143,3091,80764,388,389,44235,36085002002,3
36081063800,"Census Tract 638, Queens County, New York","list(list(c(-73.739933, -73.738501, -73.737758, -73.737184, -73.736249, -73.735059, -73.733507, -73.730641, -73.729533, -73.727542, -73.728, -73.728264, -73.728222, -73.728272, -73.729807, -73.73192, -73.734837, -73.736256, -73.738559, -73.739929, -73.741178, -73.739933, 40.667764, 40.669285, 40.670058, 40.67091, 40.672631, 40.67399, 40.67359, 40.673982, 40.674157, 40.67416, 40.670112, 40.668073, 40.667314, 40.66644, 40.666432, 40.666556, 40.666575, 40.666277, 40.666397, 40.666401, 40.666403, 40.667764
)))",3487,3486,108417,630,630,29826,36081063800,2
36047035200,"Census Tract 352, Kings County, New York","list(list(c(-74.002366, -74.000088, -73.994726, -73.991387, -73.991743, -73.989686, -73.985573, -73.983435, -73.981256, -73.976619, -73.973451, -73.973028, -73.970781, -73.96992, -73.968868, -73.966754, -73.964711, -73.962881, -73.961034, -73.959414, -73.9594222359429, -73.9820844563704, -73.9907535993926, -73.991346, -74.0020520025973, -74.002366, 40.572318, 40.571809, 40.57152, 40.571656, 40.57343, 40.574004, 40.57515, 40.575414, 40.575563, 40.575301, 40.574799, 40.57605, 40.575788, 40.575583, 
40.575236, 40.574833, 40.574782, 40.574983, 40.575076, 40.575158, 40.5740168643515, 40.5714138101483, 40.5704180450045, 40.57035, 40.5706228981054, 40.572318)))",1401,1082,12073,234,211,1457,36047035200,1
